lat,lon,value
56.52791645,22.72041677,0.891744256
56.53624978,22.72041677,0.910039961
56.54458311,22.72041677,0.921732903
56.55291645,22.72041677,0.943690836
56.56124978,22.72041677,0.958885431
56.56958311,22.72041677,1.005170226
56.57791645,22.72041677,1.026376963
56.58624978,22.72041677,1.101988196
56.59458311,22.72041677,1.412693024
56.60291645,22.72041677,1.686810255
56.61124978,22.72041677,1.189988494
56.61958311,22.72041677,0.883737981
56.62791645,22.72041677,0.902029455
56.63624978,22.72041677,0.854918897
56.64458311,22.72041677,0.771922529
56.65291645,22.72041677,0.636934996
56.66124978,22.72041677,0.527016461
56.66958311,22.72041677,0.534753501
56.67791645,22.72041677,0.605031788
56.68624978,22.72041677,0.61264801
56.69458311,22.72041677,0.61917007
56.70291645,22.72041677,0.596139491
56.71124978,22.72041677,0.613098979
56.71958311,22.72041677,0.563437819
56.72791645,22.72041677,0.516125977
56.73624978,22.72041677,0.54349941
56.74458311,22.72041677,0.557157636
56.75291645,22.72041677,0.573007047
56.76124978,22.72041677,0.577543795
56.76958311,22.72041677,0.627468526
56.77791645,22.72041677,0.640215993
56.78624978,22.72041677,0.686525762
56.79458311,22.72041677,0.747396708
56.80291645,22.72041677,0.717214882
56.81124978,22.72041677,0.723206818
56.81958311,22.72041677,0.748673379
56.82791645,22.72041677,0.797155738
56.83624978,22.72041677,0.752569854
56.84458311,22.72041677,0.732861221
56.85291645,22.72041677,0.719123721
56.86124978,22.72041677,0.670242488
56.86958311,22.72041677,0.663490832
56.87791644,22.72041677,0.720791876
56.88624978,22.72041677,0.750492275
56.89458311,22.72041677,0.793607354
56.90291644,22.72041677,0.827870488
56.91124978,22.72041677,0.849261582
56.91958311,22.72041677,0.864076734
56.92791644,22.72041677,0.932168782
56.93624978,22.72041677,1.014568925
56.94458311,22.72041677,1.103710771
56.95291644,22.72041677,1.148187876
56.96124978,22.72041677,1.242153168
56.96958311,22.72041677,1.29169631
56.97791644,22.72041677,1.337505698
56.98624978,22.72041677,1.414707065
56.99458311,22.72041677,1.581679344
57.00291644,22.72041677,1.769909024
57.01124978,22.72041677,1.788651109
57.01958311,22.72041677,1.801837087
57.02791644,22.72041677,1.899586797
57.03624978,22.72041677,1.971364141
57.04458311,22.72041677,1.990409374
57.05291644,22.72041677,1.903245091
57.06124978,22.72041677,1.896516681
57.06958311,22.72041677,1.911494017
57.07791644,22.72041677,1.940159202
57.08624978,22.72041677,1.932018995
57.09458311,22.72041677,1.92371428
57.10291644,22.72041677,2.067788601
57.11124978,22.72041677,2.204719305
57.11958311,22.72041677,2.30181241
57.12791644,22.72041677,2.699360132
57.13624978,22.72041677,2.757422447
57.14458311,22.72041677,2.767020464
57.15291644,22.72041677,2.790167809
57.16124978,22.72041677,2.775132656
57.16958311,22.72041677,3.347238541
57.17791644,22.72041677,4.148850918
57.18624978,22.72041677,5.808032036
57.19458311,22.72041677,8.709997177
57.20291644,22.72041677,12.57202625
57.21124978,22.72041677,21.62625122
57.21958311,22.72041677,36.9262352
57.22791644,22.72041677,53.60998154
57.23624978,22.72041677,90.72182465
57.24458311,22.72041677,87.1420517
57.25291644,22.72041677,69.95874786
57.26124978,22.72041677,56.54138184
57.26958311,22.72041677,45.58909607
57.27791644,22.72041677,39.35268402
57.28624978,22.72041677,40.80994034
57.29458311,22.72041677,31.95147514
57.30291644,22.72041677,28.70747566
57.31124978,22.72041677,23.05960655
57.31958311,22.72041677,11.79832649
57.32791644,22.72041677,7.893252373
57.33624978,22.72041677,7.309574604
57.34458311,22.72041677,5.134128094
57.35291644,22.72041677,5.092386723
57.36124978,22.72041677,4.599599361
57.36958311,22.72041677,4.501119614
57.37791644,22.72041677,4.433098316
57.38624978,22.72041677,4.329636574
57.39458311,22.72041677,4.072071075
57.40291644,22.72041677,3.941438437
57.41124978,22.72041677,3.907102585
57.41958311,22.72041677,3.734930992
57.42791644,22.72041677,3.684644222
57.43624978,22.72041677,3.806460381
57.44458311,22.72041677,3.818736315
57.45291644,22.72041677,3.833334923
57.46124978,22.72041677,3.917986631
57.46958311,22.72041677,3.953748226
57.47791644,22.72041677,4.227192402
57.48624978,22.72041677,4.808467865
57.49458311,22.72041677,5.490493298
57.50291644,22.72041677,7.680183887
57.51124978,22.72041677,11.34319592
57.51958311,22.72041677,18.60293579
57.52791644,22.72041677,35.23086929
57.53624978,22.72041677,47.57213593
57.54458311,22.72041677,95.56121063
57.55291644,22.72041677,137.1537933
57.56124978,22.72041677,145.4254456
57.56958311,22.72041677,140.4945526
57.57791644,22.72041677,89.43741608
57.58624978,22.72041677,37.13697433
57.59458311,22.72041677,18.64419937
57.60291644,22.72041677,18.71163177
57.61124978,22.72041677,17.97299004
57.61958311,22.72041677,11.61341
57.62791644,22.72041677,8.351000786
57.63624978,22.72041677,5.778253078
57.64458311,22.72041677,5.635941982
57.65291644,22.72041677,5.380751133
57.66124978,22.72041677,5.510664463
57.66958311,22.72041677,5.028625488
57.67791644,22.72041677,4.803941727
57.68624978,22.72041677,7.138388157
57.69458311,22.72041677,11.18471336
57.70291644,22.72041677,16.52758598
57.71124977,22.72041677,19.7641468
57.71958311,22.72041677,24.07227707
57.72791644,22.72041677,33.5212059
57.73624977,22.72041677,35.3600769
57.74458311,22.72041677,22.40685463
57.75291644,22.72041677,17.73310852
57.76124977,22.72041677,13.60808563
57.76958311,22.72041677,9.976117134
57.77791644,22.72041677,8.411667824
57.78624977,22.72041677,7.80484724
57.79458311,22.72041677,6.608613014
57.80291644,22.72041677,5.446435928
57.81124977,22.72041677,4.267930984
57.81958311,22.72041677,4.148775101
57.82791644,22.72041677,4.290369511
57.83624977,22.72041677,4.311631203
57.84458311,22.72041677,4.225493431
57.85291644,22.72041677,4.085011482
57.86124977,22.72041677,3.789674759
57.86958311,22.72041677,3.40277195
57.87791644,22.72041677,2.895330191
57.88624977,22.72041677,2.711800098
57.89458311,22.72041677,2.751427174
57.90291644,22.72041677,2.877253771
57.91124977,22.72041677,2.969380856
57.91958311,22.72041677,3.085867405
57.92791644,22.72041677,3.405934572
57.93624977,22.72041677,3.927272797
57.94458311,22.72041677,4.139058113
57.95291644,22.72041677,6.578701973
57.96124977,22.72041677,8.974255562
57.96958311,22.72041677,13.39074707
57.97791644,22.72041677,25.21755028
57.98624977,22.72041677,37.31214905
57.99458311,22.72041677,54.73754501
58.00291644,22.72041677,64.52780914
58.01124977,22.72041677,58.88312149
58.01958311,22.72041677,53.6390686
58.02791644,22.72041677,53.2563591
58.03624977,22.72041677,41.99091721
58.04458311,22.72041677,22.15862274
58.05291644,22.72041677,12.427742
58.06124977,22.72041677,12.39326286
58.06958311,22.72041677,11.01589584
58.07791644,22.72041677,9.947601318
58.08624977,22.72041677,9.879014015
58.09458311,22.72041677,10.65524292
58.10291644,22.72041677,14.73177814
58.11124977,22.72041677,21.04986572
58.11958311,22.72041677,28.63337708
58.12791644,22.72041677,36.88526535
58.13624977,22.72041677,47.47834396
58.14458311,22.72041677,64.41779327
58.15291644,22.72041677,87.07027435
58.16124977,22.72041677,94.77619934
58.16958311,22.72041677,92.17717743
58.17791644,22.72041677,83.94586945
58.18624977,22.72041677,74.07269287
58.19458311,22.72041677,48.57785416
58.20291644,22.72041677,27.48422623
58.21124977,22.72041677,18.38603973
58.21958311,22.72041677,13.85808372
58.22791644,22.72041677,9.359546661
58.23624977,22.72041677,7.977022171
58.24458311,22.72041677,7.331389427
58.25291644,22.72041677,6.718770504
58.26124977,22.72041677,6.079149246
58.26958311,22.72041677,5.841631413
58.27791644,22.72041677,5.677110672
58.28624977,22.72041677,5.255462646
58.29458311,22.72041677,4.649733543
58.30291644,22.72041677,4.169806004
58.31124977,22.72041677,3.964724064
58.31958311,22.72041677,4.099345684
58.32791644,22.72041677,4.584506035
58.33624977,22.72041677,4.615655422
58.34458311,22.72041677,4.690731525
58.35291644,22.72041677,4.810089111
58.36124977,22.72041677,5.198577881
58.36958311,22.72041677,5.484768391
58.37791644,22.72041677,5.578183651
58.38624977,22.72041677,6.865746021
58.39458311,22.72041677,9.051273346
58.40291644,22.72041677,9.340578079
58.41124977,22.72041677,9.535185814
58.41958311,22.72041677,9.696876526
58.42791644,22.72041677,9.567106247
58.43624977,22.72041677,9.559247017
58.44458311,22.72041677,11.38510132
58.45291644,22.72041677,15.14198017
58.46124977,22.72041677,17.66679192
58.46958311,22.72041677,19.74683762
58.47791644,22.72041677,33.45149994
58.48624977,22.72041677,54.75471878
58.49458311,22.72041677,97.59632111
58.50291644,22.72041677,164.3353729
58.51124977,22.72041677,209.5650787
58.51958311,22.72041677,216.1314545
58.52791644,22.72041677,217.7066803
58.53624977,22.72041677,207.3976135
58.5445831,22.72041677,198.6707306
58.55291644,22.72041677,187.3497772
58.56124977,22.72041677,112.7094345
58.5695831,22.72041677,46.43665314
58.57791644,22.72041677,23.41767311
58.58624977,22.72041677,16.02145958
58.5945831,22.72041677,12.71093369
58.60291644,22.72041677,14.23383617
58.61124977,22.72041677,15.22825623
58.6195831,22.72041677,16.79940605
58.62791644,22.72041677,28.53400803
58.63624977,22.72041677,41.60123444
58.6445831,22.72041677,51.93885803
58.65291644,22.72041677,51.88030624
58.66124977,22.72041677,45.27064514
58.6695831,22.72041677,35.81156921
58.67791644,22.72041677,33.71660995
58.68624977,22.72041677,36.85508347
58.6945831,22.72041677,36.36026764
58.70291644,22.72041677,35.41337967
58.71124977,22.72041677,34.8480072
58.7195831,22.72041677,28.35248947
58.72791644,22.72041677,23.7452774
58.73624977,22.72041677,21.54448318
58.7445831,22.72041677,15.52361965
58.75291644,22.72041677,11.54392529
58.76124977,22.72041677,7.520438671
58.7695831,22.72041677,4.923938274
58.77791644,22.72041677,4.471922874
58.78624977,22.72041677,4.10005331
58.7945831,22.72041677,3.894979715
58.80291644,22.72041677,3.679817677
58.81124977,22.72041677,3.605670452
58.8195831,22.72041677,4.022892952
58.82791644,22.72041677,4.745323181
58.83624977,22.72041677,4.969692707
58.8445831,22.72041677,7.010996342
58.85291644,22.72041677,5.018271446
58.86124977,22.72041677,4.420719624
58.8695831,22.72041677,4.249325752
58.87791644,22.72041677,4.04673624
58.88624977,22.72041677,4.127945423
58.8945831,22.72041677,3.840983868
58.90291644,22.72041677,4.020551205
58.91124977,22.72041677,3.814280748
58.9195831,22.72041677,3.638089418
58.92791644,22.72041677,3.830667734
58.93624977,22.72041677,4.277716637
58.9445831,22.72041677,4.588482857
58.95291644,22.72041677,4.800398827
58.96124977,22.72041677,5.001358032
58.9695831,22.72041677,5.094877243
58.97791644,22.72041677,5.0816679
58.98624977,22.72041677,4.913589954
58.9945831,22.72041677,4.663109303
59.00291644,22.72041677,4.876102448
59.01124977,22.72041677,4.888673782
59.0195831,22.72041677,4.332234383
59.02791644,22.72041677,4.402708054
59.03624977,22.72041677,4.234360695
59.0445831,22.72041677,3.851715803
59.05291644,22.72041677,3.8652246
59.06124977,22.72041677,3.829603672
59.0695831,22.72041677,3.850867748
59.07791644,22.72041677,3.908970118
59.08624977,22.72041677,3.998252869
59.0945831,22.72041677,3.989663124
59.10291644,22.72041677,3.918482542
59.11124977,22.72041677,5.588716507
59.1195831,22.72041677,7.116705418
59.12791644,22.72041677,5.404328346
59.13624977,22.72041677,5.487517834
59.1445831,22.72041677,5.519165993
59.15291644,22.72041677,5.589810371
59.16124977,22.72041677,5.488375187
59.1695831,22.72041677,5.339772224
59.17791644,22.72041677,5.146553516
59.18624977,22.72041677,5.068664074
59.1945831,22.72041677,5.222376347
59.20291644,22.72041677,5.86807251
59.21124977,22.72041677,6.474434376
59.2195831,22.72041677,6.468871593
59.22791644,22.72041677,6.248458385
59.23624977,22.72041677,6.471888065
59.2445831,22.72041677,6.938745499
59.25291644,22.72041677,6.929056644
59.26124977,22.72041677,7.104371071
59.2695831,22.72041677,7.504771709
59.27791644,22.72041677,10.51323318
59.28624977,22.72041677,15.96175766
59.2945831,22.72041677,17.4848156
59.30291644,22.72041677,18.16840553
59.31124977,22.72041677,19.75655365
59.3195831,22.72041677,22.01016045
59.32791644,22.72041677,24.35415268
59.33624977,22.72041677,37.15893173
59.3445831,22.72041677,53.40985489
59.35291644,22.72041677,57.11938477
55.21124978,22.71208344,1.041182518
55.21958312,22.71208344,0.846918643
55.22791645,22.71208344,0.864499807
55.23624978,22.71208344,0.818803847
55.24458312,22.71208344,0.710595489
55.25291645,22.71208344,0.614694357
55.26124978,22.71208344,0.754866779
55.26958312,22.71208344,0.670285642
55.27791645,22.71208344,0.733317435
55.28624978,22.71208344,0.745556593
55.29458312,22.71208344,0.687495649
55.30291645,22.71208344,0.702841997
55.31124978,22.71208344,0.721047163
55.31958312,22.71208344,0.726681769
55.32791645,22.71208344,0.7502774
55.33624978,22.71208344,0.658846021
55.34458312,22.71208344,0.599806607
55.35291645,22.71208344,0.598096013
55.36124978,22.71208344,0.60042721
55.36958312,22.71208344,0.611402094
55.37791645,22.71208344,0.638512135
55.38624978,22.71208344,0.660341561
55.39458312,22.71208344,0.6961326
55.40291645,22.71208344,0.655877531
55.41124978,22.71208344,0.598034501
55.41958312,22.71208344,0.600739956
55.42791645,22.71208344,0.670779586
55.43624978,22.71208344,0.878322542
55.44458312,22.71208344,1.071288466
55.45291645,22.71208344,1.159548998
55.46124978,22.71208344,1.309657812
55.46958312,22.71208344,1.529923916
55.47791645,22.71208344,1.622292042
55.48624978,22.71208344,1.613452077
55.49458312,22.71208344,1.611287594
55.50291645,22.71208344,1.531074643
55.51124978,22.71208344,1.3947649
55.51958312,22.71208344,1.239018798
55.52791645,22.71208344,1.190669537
55.53624978,22.71208344,1.199681282
55.54458312,22.71208344,1.207266688
55.55291645,22.71208344,1.218912363
55.56124978,22.71208344,1.211760759
55.56958312,22.71208344,1.24659276
55.57791645,22.71208344,1.296155095
55.58624978,22.71208344,1.3046031
55.59458312,22.71208344,0.746679664
55.60291645,22.71208344,0.637336791
55.61124978,22.71208344,0.630967498
55.61958312,22.71208344,0.62631321
55.62791645,22.71208344,0.621545196
55.63624978,22.71208344,0.662201107
55.64458312,22.71208344,0.741514921
55.65291645,22.71208344,0.757766068
55.66124978,22.71208344,0.76783514
55.66958312,22.71208344,0.772170901
55.67791645,22.71208344,0.785256982
55.68624978,22.71208344,0.808063269
55.69458312,22.71208344,0.804658413
55.70291645,22.71208344,0.790973783
55.71124978,22.71208344,0.798883319
55.71958312,22.71208344,0.781010747
55.72791645,22.71208344,0.748690426
55.73624978,22.71208344,0.723807871
55.74458312,22.71208344,0.689229906
55.75291645,22.71208344,0.631851435
55.76124978,22.71208344,0.600833237
55.76958312,22.71208344,0.559668183
55.77791645,22.71208344,0.551807106
55.78624978,22.71208344,0.544073761
55.79458312,22.71208344,0.521498442
55.80291645,22.71208344,0.510686755
55.81124978,22.71208344,0.49843356
55.81958312,22.71208344,0.476780087
55.82791645,22.71208344,0.439823687
55.83624978,22.71208344,0.404960722
55.84458312,22.71208344,0.378205955
55.85291645,22.71208344,0.379699081
55.86124978,22.71208344,0.375686437
55.86958312,22.71208344,0.373066783
55.87791645,22.71208344,0.381590813
55.88624978,22.71208344,0.41342172
55.89458312,22.71208344,0.516828954
55.90291645,22.71208344,0.506833076
55.91124978,22.71208344,0.473070741
55.91958312,22.71208344,0.47789374
55.92791645,22.71208344,0.499712437
55.93624978,22.71208344,0.43755281
55.94458312,22.71208344,0.383113027
55.95291645,22.71208344,0.391638726
55.96124978,22.71208344,0.387498111
55.96958312,22.71208344,0.416947573
55.97791645,22.71208344,0.416905969
55.98624978,22.71208344,0.426035762
55.99458312,22.71208344,0.437698841
56.00291645,22.71208344,0.475101262
56.01124978,22.71208344,0.508969307
56.01958312,22.71208344,0.500659764
56.02791645,22.71208344,0.521740675
56.03624978,22.71208344,0.511267841
56.04458311,22.71208344,0.516175628
56.05291645,22.71208344,0.501444221
56.06124978,22.71208344,0.490070492
56.06958311,22.71208344,0.465219647
56.07791645,22.71208344,0.378301173
56.08624978,22.71208344,0.357987344
56.09458311,22.71208344,0.361808658
56.10291645,22.71208344,0.355572313
56.11124978,22.71208344,0.346980989
56.11958311,22.71208344,0.347046167
56.12791645,22.71208344,0.337436974
56.13624978,22.71208344,0.335248172
56.14458311,22.71208344,0.337054789
56.15291645,22.71208344,0.350551695
56.16124978,22.71208344,0.347894251
56.16958311,22.71208344,0.372533768
56.17791645,22.71208344,0.43731156
56.18624978,22.71208344,0.479884833
56.19458311,22.71208344,0.481247514
56.20291645,22.71208344,0.444867104
56.21124978,22.71208344,0.412765861
56.21958311,22.71208344,0.409140408
56.22791645,22.71208344,0.403527856
56.23624978,22.71208344,0.407510102
56.24458311,22.71208344,0.402994484
56.25291645,22.71208344,0.396465033
56.26124978,22.71208344,0.410960585
56.26958311,22.71208344,0.406600296
56.27791645,22.71208344,0.398634285
56.28624978,22.71208344,0.37531051
56.29458311,22.71208344,0.360412568
56.30291645,22.71208344,0.37170282
56.31124978,22.71208344,0.357553899
56.31958311,22.71208344,0.317883193
56.32791645,22.71208344,0.283447236
56.33624978,22.71208344,0.281647563
56.34458311,22.71208344,0.281998396
56.35291645,22.71208344,0.293004841
56.36124978,22.71208344,0.306280881
56.36958311,22.71208344,0.306614399
56.37791645,22.71208344,0.313542783
56.38624978,22.71208344,0.326429695
56.39458311,22.71208344,0.384602547
56.40291645,22.71208344,0.389829934
56.41124978,22.71208344,0.412753969
56.41958311,22.71208344,0.428486347
56.42791645,22.71208344,0.425193161
56.43624978,22.71208344,0.425899565
56.44458311,22.71208344,0.431600392
56.45291645,22.71208344,0.437864184
56.46124978,22.71208344,0.416650951
56.46958311,22.71208344,0.397497684
56.47791645,22.71208344,0.399643868
56.48624978,22.71208344,0.396475941
56.49458311,22.71208344,0.410564721
56.50291645,22.71208344,0.40555203
56.51124978,22.71208344,0.409913421
56.51958311,22.71208344,0.651790321
56.52791645,22.71208344,0.805826485
56.53624978,22.71208344,0.976421237
56.54458311,22.71208344,1.020445108
56.55291645,22.71208344,0.995229721
56.56124978,22.71208344,1.001422048
56.56958311,22.71208344,1.033994079
56.57791645,22.71208344,1.069743395
56.58624978,22.71208344,1.071976542
56.59458311,22.71208344,1.193463564
56.60291645,22.71208344,1.344602942
56.61124978,22.71208344,1.289474368
56.61958311,22.71208344,0.82380414
56.62791645,22.71208344,0.808684886
56.63624978,22.71208344,0.793316305
56.64458311,22.71208344,0.709757209
56.65291645,22.71208344,0.558298528
56.66124978,22.71208344,0.511863947
56.66958311,22.71208344,0.535722554
56.67791645,22.71208344,0.585700691
56.68624978,22.71208344,0.609382033
56.69458311,22.71208344,0.598330975
56.70291645,22.71208344,0.612299979
56.71124978,22.71208344,0.604315937
56.71958311,22.71208344,0.622947752
56.72791645,22.71208344,0.533911407
56.73624978,22.71208344,0.533280849
56.74458311,22.71208344,0.558025479
56.75291645,22.71208344,0.574770868
56.76124978,22.71208344,0.580533803
56.76958311,22.71208344,0.607216656
56.77791645,22.71208344,0.614683092
56.78624978,22.71208344,0.634578884
56.79458311,22.71208344,0.663250089
56.80291645,22.71208344,0.710312009
56.81124978,22.71208344,0.668677807
56.81958311,22.71208344,0.691778958
56.82791645,22.71208344,0.724252343
56.83624978,22.71208344,0.757561564
56.84458311,22.71208344,0.675278723
56.85291645,22.71208344,0.670743763
56.86124978,22.71208344,0.670630991
56.86958311,22.71208344,0.701574206
56.87791644,22.71208344,0.740275621
56.88624978,22.71208344,0.812372506
56.89458311,22.71208344,0.805732071
56.90291644,22.71208344,0.786842704
56.91124978,22.71208344,0.809745491
56.91958311,22.71208344,0.827591777
56.92791644,22.71208344,0.86874944
56.93624978,22.71208344,0.890631258
56.94458311,22.71208344,0.928473294
56.95291644,22.71208344,0.988452435
56.96124978,22.71208344,1.107091308
56.96958311,22.71208344,1.214826584
56.97791644,22.71208344,1.29395771
56.98624978,22.71208344,1.316918731
56.99458311,22.71208344,1.352473974
57.00291644,22.71208344,1.56956327
57.01124978,22.71208344,1.740630507
57.01958311,22.71208344,1.782158613
57.02791644,22.71208344,1.916085482
57.03624978,22.71208344,1.994951367
57.04458311,22.71208344,2.003368616
57.05291644,22.71208344,1.949702859
57.06124978,22.71208344,1.899598479
57.06958311,22.71208344,1.884361744
57.07791644,22.71208344,1.919105411
57.08624978,22.71208344,1.929277539
57.09458311,22.71208344,1.880207896
57.10291644,22.71208344,1.994102359
57.11124978,22.71208344,2.172045231
57.11958311,22.71208344,2.261476755
57.12791644,22.71208344,2.694082022
57.13624978,22.71208344,2.779601574
57.14458311,22.71208344,2.759404659
57.15291644,22.71208344,2.685555696
57.16124978,22.71208344,2.655318022
57.16958311,22.71208344,2.879226446
57.17791644,22.71208344,3.771825314
57.18624978,22.71208344,4.712064743
57.19458311,22.71208344,7.004935265
57.20291644,22.71208344,9.341197014
57.21124978,22.71208344,14.11238384
57.21958311,22.71208344,21.17387199
57.22791644,22.71208344,30.01549339
57.23624978,22.71208344,40.63382339
57.24458311,22.71208344,40.68013
57.25291644,22.71208344,38.33430099
57.26124978,22.71208344,44.74223328
57.26958311,22.71208344,36.15214539
57.27791644,22.71208344,37.51499557
57.28624978,22.71208344,43.53379822
57.29458311,22.71208344,39.53186798
57.30291644,22.71208344,31.63884926
57.31124978,22.71208344,24.52848244
57.31958311,22.71208344,16.15258217
57.32791644,22.71208344,12.65384293
57.33624978,22.71208344,9.670477867
57.34458311,22.71208344,5.554648399
57.35291644,22.71208344,5.331594467
57.36124978,22.71208344,4.499937534
57.36958311,22.71208344,4.240793228
57.37791644,22.71208344,4.307801723
57.38624978,22.71208344,4.313302994
57.39458311,22.71208344,4.104780674
57.40291644,22.71208344,3.942701578
57.41124978,22.71208344,3.883810759
57.41958311,22.71208344,3.623247147
57.42791644,22.71208344,3.249005556
57.43624978,22.71208344,3.200573206
57.44458311,22.71208344,3.134914637
57.45291644,22.71208344,3.316358566
57.46124978,22.71208344,3.487421751
57.46958311,22.71208344,3.584650517
57.47791644,22.71208344,3.761345625
57.48624978,22.71208344,4.26369381
57.49458311,22.71208344,5.162866592
57.50291644,22.71208344,7.642956257
57.51124978,22.71208344,10.92832184
57.51958311,22.71208344,15.99403667
57.52791644,22.71208344,29.38615036
57.53624978,22.71208344,33.97504425
57.54458311,22.71208344,69.53318787
57.55291644,22.71208344,110.0803223
57.56124978,22.71208344,128.9224854
57.56958311,22.71208344,131.7037201
57.57791644,22.71208344,95.58585358
57.58624978,22.71208344,37.74253082
57.59458311,22.71208344,21.16678238
57.60291644,22.71208344,14.47388554
57.61124978,22.71208344,11.39368439
57.61958311,22.71208344,7.214505672
57.62791644,22.71208344,6.127398491
57.63624978,22.71208344,5.890713215
57.64458311,22.71208344,5.363537788
57.65291644,22.71208344,4.469401836
57.66124978,22.71208344,3.946952581
57.66958311,22.71208344,3.927830458
57.67791644,22.71208344,4.378735065
57.68624978,22.71208344,6.104381561
57.69458311,22.71208344,8.978837013
57.70291644,22.71208344,11.33206654
57.71124977,22.71208344,12.87191582
57.71958311,22.71208344,12.51249695
57.72791644,22.71208344,11.62539196
57.73624977,22.71208344,10.19278526
57.74458311,22.71208344,9.672356606
57.75291644,22.71208344,8.916610718
57.76124977,22.71208344,6.9624753
57.76958311,22.71208344,5.915835857
57.77791644,22.71208344,6.873521805
57.78624977,22.71208344,6.545014381
57.79458311,22.71208344,5.396362305
57.80291644,22.71208344,4.06838274
57.81124977,22.71208344,3.728788614
57.81958311,22.71208344,3.640434027
57.82791644,22.71208344,3.760087729
57.83624977,22.71208344,3.71877265
57.84458311,22.71208344,3.054370403
57.85291644,22.71208344,2.72359395
57.86124977,22.71208344,2.675696373
57.86958311,22.71208344,2.652302504
57.87791644,22.71208344,2.67628932
57.88624977,22.71208344,2.703502655
57.89458311,22.71208344,2.780390263
57.90291644,22.71208344,2.886869192
57.91124977,22.71208344,2.954813957
57.91958311,22.71208344,3.154033661
57.92791644,22.71208344,3.350293159
57.93624977,22.71208344,3.950229406
57.94458311,22.71208344,4.387685776
57.95291644,22.71208344,7.051810741
57.96124977,22.71208344,9.281845093
57.96958311,22.71208344,12.16141415
57.97791644,22.71208344,24.372612
57.98624977,22.71208344,32.51107788
57.99458311,22.71208344,42.8984375
58.00291644,22.71208344,49.66056442
58.01124977,22.71208344,46.87277603
58.01958311,22.71208344,53.29533386
58.02791644,22.71208344,55.57126617
58.03624977,22.71208344,39.81421661
58.04458311,22.71208344,22.77556038
58.05291644,22.71208344,11.16741562
58.06124977,22.71208344,7.887629986
58.06958311,22.71208344,6.384579182
58.07791644,22.71208344,6.774223804
58.08624977,22.71208344,7.445754051
58.09458311,22.71208344,8.767891884
58.10291644,22.71208344,11.35396576
58.11124977,22.71208344,16.62670517
58.11958311,22.71208344,24.92064857
58.12791644,22.71208344,30.64459991
58.13624977,22.71208344,43.10494614
58.14458311,22.71208344,56.69150543
58.15291644,22.71208344,82.90856171
58.16124977,22.71208344,90.20623016
58.16958311,22.71208344,87.63838959
58.17791644,22.71208344,81.73425293
58.18624977,22.71208344,76.51258087
58.19458311,22.71208344,48.65125656
58.20291644,22.71208344,27.74217606
58.21124977,22.71208344,18.93428802
58.21958311,22.71208344,14.97370815
58.22791644,22.71208344,10.02670383
58.23624977,22.71208344,7.951840878
58.24458311,22.71208344,7.164819241
58.25291644,22.71208344,6.392496586
58.26124977,22.71208344,6.028864384
58.26958311,22.71208344,6.002337456
58.27791644,22.71208344,5.823642254
58.28624977,22.71208344,5.34889555
58.29458311,22.71208344,4.932923317
58.30291644,22.71208344,4.870727539
58.31124977,22.71208344,4.378909588
58.31958311,22.71208344,3.789272547
58.32791644,22.71208344,4.271035671
58.33624977,22.71208344,4.281447887
58.34458311,22.71208344,4.435508728
58.35291644,22.71208344,4.634366035
58.36124977,22.71208344,4.886208057
58.36958311,22.71208344,5.402893543
58.37791644,22.71208344,5.623303413
58.38624977,22.71208344,5.798766136
58.39458311,22.71208344,6.896527767
58.40291644,22.71208344,7.841662407
58.41124977,22.71208344,7.889966011
58.41958311,22.71208344,8.064180374
58.42791644,22.71208344,8.611052513
58.43624977,22.71208344,8.162203789
58.44458311,22.71208344,8.712112427
58.45291644,22.71208344,10.86372185
58.46124977,22.71208344,13.61085701
58.46958311,22.71208344,14.22794914
58.47791644,22.71208344,20.74552155
58.48624977,22.71208344,35.63148117
58.49458311,22.71208344,64.47905731
58.50291644,22.71208344,118.9449005
58.51124977,22.71208344,188.7247925
58.51958311,22.71208344,210.0149384
58.52791644,22.71208344,217.8003082
58.53624977,22.71208344,213.394577
58.5445831,22.71208344,196.8283844
58.55291644,22.71208344,182.7581329
58.56124977,22.71208344,135.2078094
58.5695831,22.71208344,66.02182007
58.57791644,22.71208344,24.24907875
58.58624977,22.71208344,13.4202795
58.5945831,22.71208344,9.882338524
58.60291644,22.71208344,10.714818
58.61124977,22.71208344,10.93908787
58.6195831,22.71208344,11.58810139
58.62791644,22.71208344,21.52131081
58.63624977,22.71208344,32.96212769
58.6445831,22.71208344,46.69136047
58.65291644,22.71208344,46.81932068
58.66124977,22.71208344,35.57037735
58.6695831,22.71208344,24.86889267
58.67791644,22.71208344,24.42778206
58.68624977,22.71208344,23.46704292
58.6945831,22.71208344,20.96030998
58.70291644,22.71208344,21.27376938
58.71124977,22.71208344,20.2594738
58.7195831,22.71208344,17.78595543
58.72791644,22.71208344,16.35046959
58.73624977,22.71208344,15.7847805
58.7445831,22.71208344,13.23717022
58.75291644,22.71208344,10.82524586
58.76124977,22.71208344,8.502851486
58.7695831,22.71208344,5.919089794
58.77791644,22.71208344,5.771902084
58.78624977,22.71208344,5.222905159
58.7945831,22.71208344,4.56383419
58.80291644,22.71208344,4.381699562
58.81124977,22.71208344,4.853089809
58.8195831,22.71208344,5.138922215
58.82791644,22.71208344,5.019059181
58.83624977,22.71208344,4.952305317
58.8445831,22.71208344,6.111965656
